"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"865641117089374208","","","2017-05-19 18:51:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @PioneersProd: I just realized....I only have 5 more days to jerk off with my right hand....","526244948719730688","19478754","2014-10-26 05:32:27 +0000",""
"865601180163899394","","","2017-05-19 16:12:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You drive me CRAAAA-ZZZYYY!!! https://t.co/r1U2yxs3JP","","","","https://twitter.com/EGSandrew/status/865601180163899394/video/1"
"865544471781416960","","","2017-05-19 12:27:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","19 more days. Agghhh hurry up!!! #DEKHARBS #BigVideo #BigThings #EGS","","","",""
"865299841349496832","865298614242992128","834134874470625280","2017-05-18 20:15:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SapphireMae13 @EGSharmony @EGSrachael You have noooo idea, Rachel...She's literally the daughter of Satan.","","","",""
"865299491271921664","","193666645","2017-05-18 20:14:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JemmaJMusic Your Adele cover of ""When We Were Young"" made me tear up like crazy...Your voice is beautiful..I seriously can't wait for more.","","","",""
"865297844126744577","865296446987399173","863737647113613313","2017-05-18 20:07:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EGSharmony @EGSrachael She legit DOES NOT cry. You'd have a better chance of finding a skunk in your underwater drawer than seeing Rachael cry.","","","",""
"865297201790156800","","","2017-05-18 20:05:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @EGSharmony: @EGSandrew Your tears are delicious...","865295909764182016","863737647113613313","2017-05-18 19:59:55 +0000",""
"865188058274164737","","","2017-05-18 12:51:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I will say this; if you have the instrumental version of that song, you can thank me for that. I had it for 9 months before uploading it.","","","",""
"865186817716441090","","","2017-05-18 12:46:26 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I purposely put ""Robbyn Kirmssé"" in the video title because she NEVER gets credit for the song. Wasn't even in the episode's credits.","","","",""
"865186147777097728","","","2017-05-18 12:43:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It makes my blood boil knowing that after 12 1/2 years people STILL think Tara Strong sang ""Remember"". 😑 Apparently they can't read either. https://t.co/TvgNST5vH7","","","","https://twitter.com/EGSandrew/status/865186147777097728/photo/1"
